id,active,name,nickname,number,position,birthdate,place_of_birth,height,weight,city,state,country,avatar_photo,League_ID,League_Name,Season_ID,Season_Year,Team_ID,Team_Name,Team_Acronym,Team_Market,Player_Cluster_Number,CREATE_USER,CREATE_TS,UPDATE_USER,UPDATE_TS
848,1,Adriano de Abreu  Machado,Adriano,16,3,01/28/1983,Rio de Janeiro (RJ),NaN,104,Rio de Janeiro (RJ),,,,1,NBB,8,2012,53,Basq. Cearense,CEA,,13,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
848,1,Adriano de Abreu  Machado,Adriano,16,3,01/28/1983,Rio de Janeiro (RJ),NaN,104,Rio de Janeiro (RJ),,,,1,NBB,15,2013,16,Minas,MIN,,13,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
848,1,Adriano de Abreu  Machado,Adriano,16,3,01/28/1983,Rio de Janeiro (RJ),NaN,104,Rio de Janeiro (RJ),,,,1,NBB,34,2016,23,L. Sorocabana,LSB,,13,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
852,1,Sanlley Borges de Freitas,Sanlley,201,2,,,1.9,NaN,,,,,1,NBB,3,2010,22,Vitória (ES),VIT,,5,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
853,1,Thad Kojo Mensah,Kojo,7,1,01/04/1985,New York City (EUA),1.85,NaN,New York City (EUA),,,http://lnb.com.br/wp-content/uploads/2015/11/Kojo.png,1,NBB,8,2012,2,Flamengo,FLA,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
853,1,Thad Kojo Mensah,Kojo,7,1,01/04/1985,New York City (EUA),1.85,NaN,New York City (EUA),,,http://lnb.com.br/wp-content/uploads/2015/11/Kojo.png,1,NBB,27,2015,19,São José,SJO,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
853,1,Thad Kojo Mensah,Kojo,7,1,01/04/1985,New York City (EUA),1.85,NaN,New York City (EUA),,,http://lnb.com.br/wp-content/uploads/2015/11/Kojo.png,1,NBB,27,2015,222,Vitória,VIT,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
857,1,Rashad Jamal Bishop,Bishop,22,5,03/25/1988,"Paterson, New Jersey (EUA)",1.96,NaN,"Paterson, New Jersey (EUA)",,,,1,NBB,8,2012,29,Tijuca,TIJ,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
858,1,Atílio Leonardo Gomes de Mello,Atílio ,12,3,06/28/1982,Marília (SP),2.05,127,Marília (SP),,,,1,NBB,1,2008,17,Paulistano,CAP,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
858,1,Atílio Leonardo Gomes de Mello,Atílio ,12,3,06/28/1982,Marília (SP),2.05,127,Marília (SP),,,,1,NBB,15,2013,87,Macaé Basquete,MAC,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
858,1,Atílio Leonardo Gomes de Mello,Atílio ,12,3,06/28/1982,Marília (SP),2.05,127,Marília (SP),,,,1,NBB,20,2014,87,Macaé Basquete,MAC,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
858,1,Atílio Leonardo Gomes de Mello,Atílio ,12,3,06/28/1982,Marília (SP),2.05,127,Marília (SP),,,,1,NBB,27,2015,129,Rio Claro,RCB,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
858,1,Atílio Leonardo Gomes de Mello,Atílio ,12,3,06/28/1982,Marília (SP),2.05,127,Marília (SP),,,,1,NBB,34,2016,130,Campo Mourão,CMO,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
859,1,Steven Anthony Toyloy,Toyloy,42,3,10/06/1987,West Palm Beach (EUA),NaN,112,West Palm Beach (EUA),,,http://lnb.com.br/wp-content/uploads/2016/11/Toyloy-1.png,1,NBB,8,2012,17,Paulistano,CAP,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
859,1,Steven Anthony Toyloy,Toyloy,42,3,10/06/1987,West Palm Beach (EUA),NaN,112,West Palm Beach (EUA),,,http://lnb.com.br/wp-content/uploads/2016/11/Toyloy-1.png,1,NBB,15,2013,18,Pinheiros,PIN,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
859,1,Steven Anthony Toyloy,Toyloy,42,3,10/06/1987,West Palm Beach (EUA),NaN,112,West Palm Beach (EUA),,,http://lnb.com.br/wp-content/uploads/2016/11/Toyloy-1.png,1,NBB,20,2014,52,Palmeiras,PAL,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
859,1,Steven Anthony Toyloy,Toyloy,42,3,10/06/1987,West Palm Beach (EUA),NaN,112,West Palm Beach (EUA),,,http://lnb.com.br/wp-content/uploads/2016/11/Toyloy-1.png,1,NBB,27,2015,17,Paulistano,CAP,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
859,1,Steven Anthony Toyloy,Toyloy,42,3,10/06/1987,West Palm Beach (EUA),NaN,112,West Palm Beach (EUA),,,http://lnb.com.br/wp-content/uploads/2016/11/Toyloy-1.png,1,NBB,34,2016,14,Franca,FRA,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
861,1,Fernando Santos de Jesus,Bala,71,3,04/24/1981,Brasília (DF),2.05,NaN,Brasília (DF),,,http://lnb.com.br/wp-content/uploads/2014/01/71-Bala-Rosto.png,1,NBB,8,2012,3,Brasília Antigo,BRA,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
861,1,Fernando Santos de Jesus,Bala,71,3,04/24/1981,Brasília (DF),2.05,NaN,Brasília (DF),,,http://lnb.com.br/wp-content/uploads/2014/01/71-Bala-Rosto.png,1,NBB,15,2013,3,Brasília Antigo,BRA,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
862,1,Christopher Xavier Hayes,Hayes,99,5,02/17/1987,,2.03,97,,,,,1,NBB,4,2011,2,Flamengo,FLA,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
862,1,Christopher Xavier Hayes,Hayes,99,5,02/17/1987,,2.03,97,,,,,1,NBB,15,2013,14,Franca,FRA,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
862,1,Christopher Xavier Hayes,Hayes,99,5,02/17/1987,,2.03,97,,,,,1,NBB,20,2014,15,Limeira,LIM,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
862,1,Christopher Xavier Hayes,Hayes,99,5,02/17/1987,,2.03,97,,,,,1,NBB,34,2016,222,Vitória,VIT,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
862,1,Christopher Xavier Hayes,Hayes,99,5,02/17/1987,,2.03,97,,,,,1,NBB,41,2017,239,Vasco da Gama,VAS,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
892,,Guillermo Federico Kammerichs,Kammerichs,15,5,06/21/1980,Goya (ARG),2.03,NaN,Goya (ARG),,,,1,NBB,4,2011,2,Flamengo,FLA,,13,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
933,1,Fernando Andres Calvi,Fer Calvi,1,5,05/11/1981,,2.04,100,,,,,1,NBB,34,2016,54,Mogi,MOG,,15,root,2022-07-13 13:37:31.0,root,2022-07-13 13:37:31.0
948,1,Caio Roberto Ranches de Souza,Caio,6,2,03/12/1987,Limeira (SP),1.92,NaN,Limeira (SP),,,http://lnb.com.br/wp-content/uploads/2015/11/Caio-Ranches.png,1,NBB,2,2009,10,Araraquara,ARA,,8,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
948,1,Caio Roberto Ranches de Souza,Caio,6,2,03/12/1987,Limeira (SP),1.92,NaN,Limeira (SP),,,http://lnb.com.br/wp-content/uploads/2015/11/Caio-Ranches.png,1,NBB,8,2012,54,Mogi,MOG,,8,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
948,1,Caio Roberto Ranches de Souza,Caio,6,2,03/12/1987,Limeira (SP),1.92,NaN,Limeira (SP),,,http://lnb.com.br/wp-content/uploads/2015/11/Caio-Ranches.png,1,NBB,20,2014,129,Rio Claro,RCB,,8,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
948,1,Caio Roberto Ranches de Souza,Caio,6,2,03/12/1987,Limeira (SP),1.92,NaN,Limeira (SP),,,http://lnb.com.br/wp-content/uploads/2015/11/Caio-Ranches.png,1,NBB,27,2015,129,Rio Claro,RCB,,8,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
953,1,Lucas Henrique Martins dos Santos,Lucas Santos,21,3,06/06/1992,,2.03,NaN,,,,,1,NBB,8,2012,54,Mogi,MOG,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
953,1,Lucas Henrique Martins dos Santos,Lucas Santos,21,3,06/06/1992,,2.03,NaN,,,,,1,NBB,15,2013,54,Mogi,MOG,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
954,1,Éder Borges de Araújo,Éder Araújo,14,3,05/04/1981,São Paulo (SP),2.11,NaN,São Paulo (SP),,,,1,NBB,8,2012,21,Espírito Santo,ESB,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
955,1,Fábio Luiz Pires,Fabião,16,3,11/29/1977,São Paulo (SP),2,NaN,São Paulo (SP),,,,1,NBB,8,2012,54,Mogi,MOG,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
958,1,Pedro Luiz Patekoski Moraes,Patekoski,22,2,07/22/1989,,1.98,NaN,,,,http://lnb.com.br/wp-content/uploads/2014/01/22-Patekoski-Rosto.png,1,NBB,8,2012,54,Mogi,MOG,,5,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
958,1,Pedro Luiz Patekoski Moraes,Patekoski,22,2,07/22/1989,,1.98,NaN,,,,http://lnb.com.br/wp-content/uploads/2014/01/22-Patekoski-Rosto.png,1,NBB,15,2013,54,Mogi,MOG,,5,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
967,1,Victor Daniel Chueke Pureza,Pureza,13,2,07/23/1989,Brasília (DF),1.94,NaN,Brasília (DF),,,http://lnb.com.br/wp-content/uploads/2016/01/Pureza.png,1,NBB,8,2012,3,Brasília Antigo,BRA,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
967,1,Victor Daniel Chueke Pureza,Pureza,13,2,07/23/1989,Brasília (DF),1.94,NaN,Brasília (DF),,,http://lnb.com.br/wp-content/uploads/2016/01/Pureza.png,1,NBB,27,2015,3,Brasília Antigo,BRA,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
971,1,Rafael Silva Gomes,Rafael Silva,4,1,11/24/1996,Brasília (DF),1.95,NaN,Brasília (DF),,,,1,NBB,8,2012,20,Uberlândia,UBE,,16,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
971,1,Rafael Silva Gomes,Rafael Silva,4,1,11/24/1996,Brasília (DF),1.95,NaN,Brasília (DF),,,,1,NBB,15,2013,20,Uberlândia,UBE,,16,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
972,1,Lucas Marciel Rosa de Faria ,Lucas Marciel,20,4,10/26/1994,,1.86,NaN,,,,http://lnb.com.br/wp-content/uploads/2014/01/20-Lucas-Marciel-Rosto.png,1,NBB,8,2012,14,Franca,FRA,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
972,1,Lucas Marciel Rosa de Faria ,Lucas Marciel,20,4,10/26/1994,,1.86,NaN,,,,http://lnb.com.br/wp-content/uploads/2014/01/20-Lucas-Marciel-Rosto.png,1,NBB,15,2013,14,Franca,FRA,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
972,1,Lucas Marciel Rosa de Faria ,Lucas Marciel,20,4,10/26/1994,,1.86,NaN,,,,http://lnb.com.br/wp-content/uploads/2014/01/20-Lucas-Marciel-Rosto.png,1,NBB,20,2014,14,Franca,FRA,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
973,1,Deandre Coleman,Coleman,24,3,08/31/1986,Memphis (EUA),2,NaN,Memphis (EUA),,,,1,NBB,8,2012,13,Bauru,BAU,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
974,1,Luis Enrique de Moraes Porto,Luis Enrique,94,5,01/22/1994,,NaN,NaN,,,,http://lnb.com.br/wp-content/uploads/2015/01/94-Luís-Enrique-Rosto.png,1,NBB,8,2012,53,Basq. Cearense,CEA,,999,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
974,1,Luis Enrique de Moraes Porto,Luis Enrique,94,5,01/22/1994,,NaN,NaN,,,,http://lnb.com.br/wp-content/uploads/2015/01/94-Luís-Enrique-Rosto.png,1,NBB,15,2013,53,Basq. Cearense,CEA,,999,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
974,1,Luis Enrique de Moraes Porto,Luis Enrique,94,5,01/22/1994,,NaN,NaN,,,,http://lnb.com.br/wp-content/uploads/2015/01/94-Luís-Enrique-Rosto.png,1,NBB,20,2014,53,Basq. Cearense,CEA,,999,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
975,1,Rômulo Vieira de Oliveira Junior,Rômulo,20,3,01/27/1992,Mossoró (RN),1.98,110,Mossoró,RN,,,1,NBB,8,2012,53,Basq. Cearense,CEA,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
975,1,Rômulo Vieira de Oliveira Junior,Rômulo,20,3,01/27/1992,Mossoró (RN),1.98,110,Mossoró,RN,,,1,NBB,15,2013,53,Basq. Cearense,CEA,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
975,1,Rômulo Vieira de Oliveira Junior,Rômulo,20,3,01/27/1992,Mossoró (RN),1.98,110,Mossoró,RN,,,1,NBB,20,2014,53,Basq. Cearense,CEA,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
975,1,Rômulo Vieira de Oliveira Junior,Rômulo,20,3,01/27/1992,Mossoró (RN),1.98,110,Mossoró,RN,,,1,NBB,27,2015,53,Basq. Cearense,CEA,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
976,1,Radovan Dragovic,Dragovic,22,3,10/04/1983,Leskovac (Sérvia),2.03,NaN,Leskovac (Sérvia),,,,1,NBB,8,2012,53,Basq. Cearense,CEA,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
977,1,Thasso Herbert Felix da Fonseca,Betinho,96,1,05/08/1996,,1.72,70,,,Brasil,,1,NBB,8,2012,53,Basq. Cearense,CEA,,7,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
977,1,Thasso Herbert Felix da Fonseca,Betinho,96,1,05/08/1996,,1.72,70,,,Brasil,,1,NBB,34,2016,53,Basq. Cearense,CEA,,7,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
978,1,Douglas Corrêa dos Santos,Douglas,14,5,03/22/1991,,2.04,110,,,,,1,NBB,8,2012,2,Flamengo,FLA,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
978,1,Douglas Corrêa dos Santos,Douglas,14,5,03/22/1991,,2.04,110,,,,,1,NBB,15,2013,2,Flamengo,FLA,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
978,1,Douglas Corrêa dos Santos,Douglas,14,5,03/22/1991,,2.04,110,,,,,1,NBB,20,2014,20,Uberlândia,UBE,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
978,1,Douglas Corrêa dos Santos,Douglas,14,5,03/22/1991,,2.04,110,,,,,1,NBB,41,2017,267,Botafogo,BOT,,12,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
979,1,Jefferson Froehlich Socas,J. Socas,54,1,01/12/1991,Joinville (SC),1.95,87,Joinville (SC),,,,1,NBB,8,2012,14,Franca,FRA,,15,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
979,1,Jefferson Froehlich Socas,J. Socas,54,1,01/12/1991,Joinville (SC),1.95,87,Joinville (SC),,,,1,NBB,15,2013,14,Franca,FRA,,15,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
979,1,Jefferson Froehlich Socas,J. Socas,54,1,01/12/1991,Joinville (SC),1.95,87,Joinville (SC),,,,1,NBB,20,2014,53,Basq. Cearense,CEA,,15,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
979,1,Jefferson Froehlich Socas,J. Socas,54,1,01/12/1991,Joinville (SC),1.95,87,Joinville (SC),,,,1,NBB,27,2015,23,L. Sorocabana,LSB,,15,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
979,1,Jefferson Froehlich Socas,J. Socas,54,1,01/12/1991,Joinville (SC),1.95,87,Joinville (SC),,,,1,NBB,41,2017,268,Joinville / AABJ,JLE,,15,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
979,1,Jefferson Froehlich Socas,J. Socas,54,1,01/12/1991,Joinville (SC),1.95,87,Joinville (SC),,,,1,NBB,47,2018,268,Joinville / AABJ,JLE,,15,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
979,1,Jefferson Froehlich Socas,J. Socas,54,1,01/12/1991,Joinville (SC),1.95,88,Joinville (SC),,,,1,NBB,59,2020,282,Brasília Basquete,BRA,,999,root,2023-01-12 13:04:40.0,root,2023-01-12 13:04:40.0
980,1,Luis Felipe Ricci Maia,Felipe,11,1,03/23/1995,,1.78,NaN,,,,,1,NBB,8,2012,14,Franca,FRA,,5,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
980,1,Luis Felipe Ricci Maia,Felipe,11,1,03/23/1995,,1.78,NaN,,,,,1,NBB,15,2013,14,Franca,FRA,,5,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
981,1,Ricardo Morandi Zanini,Zanini,32,2,08/24/1988,Campinas (SP),1.98,NaN,Campinas (SP),,,http://lnb.com.br/wp-content/uploads/2015/01/32-Zanini-Rosto.png,1,NBB,8,2012,14,Franca,FRA,,7,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
981,1,Ricardo Morandi Zanini,Zanini,32,2,08/24/1988,Campinas (SP),1.98,NaN,Campinas (SP),,,http://lnb.com.br/wp-content/uploads/2015/01/32-Zanini-Rosto.png,1,NBB,15,2013,20,Uberlândia,UBE,,7,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
981,1,Ricardo Morandi Zanini,Zanini,32,2,08/24/1988,Campinas (SP),1.98,NaN,Campinas (SP),,,http://lnb.com.br/wp-content/uploads/2015/01/32-Zanini-Rosto.png,1,NBB,20,2014,20,Uberlândia,UBE,,7,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
982,1,Douglas Tuchtenhagen Kurtz,Kurtz,34,3,07/11/1987,Pelotas (RS),2.13,120,Pelotas (RS),,Brasil,,1,NBB,8,2012,14,Franca,FRA,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
982,1,Douglas Tuchtenhagen Kurtz,Kurtz,34,3,07/11/1987,Pelotas (RS),2.13,120,Pelotas (RS),,Brasil,,1,NBB,15,2013,20,Uberlândia,UBE,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
982,1,Douglas Tuchtenhagen Kurtz,Kurtz,34,3,07/11/1987,Pelotas (RS),2.13,120,Pelotas (RS),,Brasil,,1,NBB,20,2014,18,Pinheiros,PIN,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
982,1,Douglas Tuchtenhagen Kurtz,Kurtz,34,3,07/11/1987,Pelotas (RS),2.13,120,Pelotas (RS),,Brasil,,1,NBB,27,2015,14,Franca,FRA,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
982,1,Douglas Tuchtenhagen Kurtz,Kurtz,34,3,07/11/1987,Pelotas (RS),2.13,120,Pelotas (RS),,Brasil,,1,NBB,34,2016,222,Vitória,VIT,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
982,1,Douglas Tuchtenhagen Kurtz,Kurtz,34,3,07/11/1987,Pelotas (RS),2.13,120,Pelotas (RS),,Brasil,,1,NBB,41,2017,222,Vitória,VIT,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
982,1,Douglas Tuchtenhagen Kurtz,Kurtz,34,3,07/11/1987,Pelotas (RS),2.13,120,Pelotas (RS),,Brasil,,1,NBB,47,2018,53,Basq. Cearense,CEA,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
982,1,Douglas Tuchtenhagen Kurtz,Kurtz,34,3,07/11/1987,Pelotas (RS),2.13,120,Pelotas (RS),,Brasil,,1,NBB,54,2019,285,São Paulo Futebol Clube,SAO,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
982,1,Douglas Tuchtenhagen Kurtz,Kurtz,34,5,07/11/1987,Pelotas (RS),2.13,120,Pelotas (RS),,Brasil,https://img.wh.sportingpulseinternational.com/3ea5bb5b063d027619fa831aef26b0c7S1.png,1,NBB,59,2020,54,Mogi,MOG,,999,root,2023-01-12 10:30:23.0,root,2023-01-12 10:30:23.0
984,1,Romário Junio de Oliveira Souza,Romário,45,3,01/06/1988,Teófilo Otoni (MG),2.06,120,Teófilo Otoni (MG),,,,1,NBB,8,2012,14,Franca,FRA,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
984,1,Romário Junio de Oliveira Souza,Romário,45,3,01/06/1988,Teófilo Otoni (MG),2.06,120,Teófilo Otoni (MG),,,,1,NBB,15,2013,87,Macaé Basquete,MAC,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
984,1,Romário Junio de Oliveira Souza,Romário,45,3,01/06/1988,Teófilo Otoni (MG),2.06,120,Teófilo Otoni (MG),,,,1,NBB,27,2015,87,Macaé Basquete,MAC,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
984,1,Romário Junio de Oliveira Souza,Romário,45,3,01/06/1988,Teófilo Otoni (MG),2.06,120,Teófilo Otoni (MG),,,,1,NBB,34,2016,130,Campo Mourão,CMO,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
986,1,Vinícius Rodrigo Pinto Teló,Vinicius Teló,25,2,05/10/1985,São Paulo (SP),NaN,NaN,São Paulo (SP),,,http://lnb.com.br/wp-content/uploads/2016/03/Vinicius-Teló.png,1,NBB,8,2012,1,Joinville,JOI,,7,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
986,1,Vinícius Rodrigo Pinto Teló,Vinicius Teló,25,2,05/10/1985,São Paulo (SP),NaN,NaN,São Paulo (SP),,,http://lnb.com.br/wp-content/uploads/2016/03/Vinicius-Teló.png,1,NBB,20,2014,20,Uberlândia,UBE,,7,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
987,1,Abner Davi de Novais Moreira,Abner,33,3,05/28/1989,Santo André (SP),2.03,110,Santo André (SP),,,,1,NBB,8,2012,1,Joinville,JOI,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
987,1,Abner Davi de Novais Moreira,Abner,33,3,05/28/1989,Santo André (SP),2.03,110,Santo André (SP),,,,1,NBB,15,2013,3,Brasília Antigo,BRA,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
987,1,Abner Davi de Novais Moreira,Abner,33,3,05/28/1989,Santo André (SP),2.03,110,Santo André (SP),,,,1,NBB,20,2014,3,Brasília Antigo,BRA,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
987,1,Abner Davi de Novais Moreira,Abner,33,3,05/28/1989,Santo André (SP),2.03,110,Santo André (SP),,,,1,NBB,47,2018,279,Corinthians,COR,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
987,1,Abner Davi de Novais Moreira,Abner,33,3,05/28/1989,Santo André (SP),2.03,110,Santo André (SP),,,,1,NBB,54,2019,19,São José,SJO,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
990,1,Gabriel Henrique Meneghetti Jambas,Jambas,11,3,05/09/1994,,1.91,NaN,,,,,1,NBB,8,2012,15,Limeira,LIM,,999,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
991,1,Maurício Fedrizzi Ferronato,Maurício,21,1,04/15/1994,,NaN,NaN,,,,,1,NBB,27,2015,210,Caxias do Sul,CAX,,999,root,2022-07-13 13:37:31.0,root,2022-07-13 13:37:31.0
994,1,Luan Quadro Jacon Ziani,Luan,19,1,04/02/1996,,1.81,NaN,,,,,1,NBB,8,2012,15,Limeira,LIM,,999,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
995,1,Omar Andrew Carter,Carter,21,2,01/26/1988,Charlotte (EUA),1.95,NaN,Charlotte (EUA),,,,1,NBB,8,2012,15,Limeira,LIM,,7,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
996,1,Lucas Henrique Moreira,Lucas M.,26,1,11/23/1994,Macatuba (SP),1.81,78,Macatuba,SP,,,1,NBB,8,2012,15,Limeira,LIM,,7,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
996,1,Lucas Henrique Moreira,Lucas M.,26,1,11/23/1994,Macatuba (SP),1.81,78,Macatuba,SP,,,1,NBB,15,2013,15,Limeira,LIM,,7,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
998,1,Matheus Henrique Pereira,Matheus P.,12,5,10/13/1994,Pederneiras (SP),2.03,110,Pederneiras (SP),,,,1,NBB,8,2012,15,Limeira,LIM,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
998,1,Matheus Henrique Pereira,Matheus P.,12,5,10/13/1994,Pederneiras (SP),2.03,110,Pederneiras (SP),,,,1,NBB,15,2013,15,Limeira,LIM,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
998,1,Matheus Henrique Pereira,Matheus P.,12,5,10/13/1994,Pederneiras (SP),2.03,110,Pederneiras (SP),,,,1,NBB,20,2014,15,Limeira,LIM,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
998,1,Matheus Henrique Pereira,Matheus P.,12,5,10/13/1994,Pederneiras (SP),2.03,110,Pederneiras (SP),,,,1,NBB,27,2015,16,Minas,MIN,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
998,1,Matheus Henrique Pereira,Matheus P.,12,5,10/13/1994,Pederneiras (SP),2.03,110,Pederneiras (SP),,,,1,NBB,34,2016,16,Minas,MIN,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
1001,1,Jermaine Darnell Beal,Beal,6,4,11/04/1987,Dalas (EUA),1.93,NaN,Dalas (EUA),,,http://lnb.com.br/wp-content/uploads/2013/08/06-Beal.png,1,NBB,8,2012,16,Minas,MIN,,7,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
1002,1,Danilo Fuzaro Siqueira,Fuzaro,9,2,01/10/1994,Uberaba (MG),1.93,93,Uberaba (MG),,,,1,NBB,8,2012,16,Minas,MIN,,11,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
1002,1,Danilo Fuzaro Siqueira,Fuzaro,9,2,01/10/1994,Uberaba (MG),1.93,93,Uberaba (MG),,,,1,NBB,15,2013,16,Minas,MIN,,11,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
